Character,Country,Popularity_Score,Avg_Episodes_Watched_Per_Year,Merchandise_Revenue_MillionUSD
Mickey Mouse,USA,26.22762018334923,48,18.62677936981092
Motu Patlu,Kanada,76.02582058638497,36,20.878427545246385
Shinchan,India,2.126768925610356,64,4.689914842819486
Doraemon,China,52.5721577653499,774,18.17295092186804
Mr Bean,Australia,64.29141233627243,38,10.222194906583141
SpongeBob SquarePants,UK,17.86771153205783,81.0,144.5528106574231
Mr Bean,Brazil,27.744320690631497,13,85.97645196078648
Pokemon,Brazil,88.22048095516867,33,82.18278565357775
Mickey Mouse,Nigeria,44.86352620294139,6,262.62150192369745
Tom and Jerry,France,51.57176959058153,58.5,2.1967061605008817
SpongeBob SquarePants,Brazil,23.44558337426713,-1,234.960721198106
Pokemon,UK,95.6185049612293,40,18.21511348087526
SpongeBob SquarePants,South Korea,87.68391116537111,84.0,243.31315376382108
Shinchan,UAE,14.915271440752942,94,1323.8324704117447
Paw Patrol,Canada,42.84046741818352,9,25.54988668096435
Mickey Mouse,,88.76640193519259,22,57.47277647947534
Shinchan,Russia,32.909682555519026,47,81.02547823502653
Motu Patlu,Nigeria,50.3715029030583,56,84.53962724042198
Motu Patlu,UK,64.79116965565652,94,54.96143939023866
Tom and Jerry,Mexico,96.21573215437384,9.0,94.40703287831593
Shinchan,Egypt,56.18522849225882,46,77.17697461100875
Doraemon,Germany,58.73122684056813,46.5,59.544482082282464
Mr Bean,UAE,35.87925342849449,58,99.39450641466493
mr bean,Brazil,56.141118640052355,40,25.290407705013322
Shinchan,South Korea,0.558038343760836,87,22.957605936395236
Doraemon,France,72.27130879325404,132.0,33.52818962295202
Peppa Pig,Germany,20.35870852402435,74,64.42156660502526
Paw Patrol,Egypt,29.598243410083334,72,94.706112958408
Peppa Pig,Brazil,27.561008251322296,-9,72.2040024130362
Mickey Mouse,U.S.A,24.01077421374651,12,241.92600458147666
Motu Patlu,UAE,64.19250238916409,71,87.62944960572379
Tom and Jerry,Spain,58.55668789895234,36.0,46.39440549208934
Mickey Mouse,USA,,42,97.51878776020118
Mr Bean,Nigeria,81.51525291771846,40,97.1188323428041
Paw Patrol,Saudi Arabia,51.77707625138661,96,16.074745900237637
Pokemon,Nigeria,12.934776673341696,77,290.4338135099202
Motu Patlu,Brazil,,58,96.68334019122112
SpongeBob SquarePants,UAE,91.48131514879833,147.0,66.95486423539393
Paw Patrol,UAE,43.382833907274374,36,18.093991405045365
Mr Bean,Nigeria,59.949057612298276,21,3.9037651824763593
Pokemon,UAE,95.65840273529994,88,256.31339957584026
Shinchan   ,China,47.007731446918285,83,64.79831026789005
Tom and Jerry,U A E,5.561120449446289,72.0,4.067043866608605
Shinchan,UAE,56.83850343537708,74,97.92069839558738
Doraemon,Canada,121.04296716991587,90.0,97.83890411666704
Motu Patlu,Kanada,25.762748808053114,45,8.181717917384187
Doraemon,Australia,99.05793441137791,49.5,75.99936389166321
Peppa Pig,Japan,19.337622977768774,29,19.201000647441607
Paw Patrol,South Africa,95.87689975987755,21,32.20611081762658
Mickey Mouse,UAE,3.411602957142168,76,292.57150718653304
Paw Patrol,Spain,3.7039403654773095,76,51.37946488815625
Shinchan,France,39.240061245170885,82,92.26072462975081
Doraemon,India,31.175823597036047,10.5,25.615812680248105
paw patrol,Brazil,3.990557967534214,74,68.76477798002544
Paw Patrol,Italy,9.054302402456205,41,71.2201041089818
Tom and Jerry,UAE,85.00042037715392,103.5,76.44662413070775
Paw Patrol,UAE,71.56387203744387,83,84.07047230426738
Shinchan,China,9.624850999776836,75,5.657523840279216
Peppa Pig,Rusia,15.893221755877175,33,1268.3698738572161
Doraemon,China,7.9928259877808605,63.0,8.269445385519802
Pokemon,China,32.67168604070172,53,110.90071881510673
motu patlu,Unknown,92.81263560995525,35,40.18516441905419
Shinchan,India,1.0948992219426468,10,98.85522520039954
tom and jerry,Australia,37.10274366171933,81,85.88934329971131
Peppa Pig,China,91.72314615154829,42,26.521168480222705
Motu Patlu,Germany,22.51290568247043,861,59.92905354901906
Motu Patlu,Mexico,79.42019677596446,20,50.00911488518834
Mickey Mouse,China,44.764494903746986,86,128.21501362945057
Shinchan,Japan,0.4368030040350135,91,95.16164167915618
Paw Patrol,China,20.918882075916933,44,27.2694802999856
Shinchan,Russia,46.02350080244857,99,64.65559251836078
Motu Patlu,Australia,12.30553429851604,46,49.99471915603036
SpongeBob SquarePants,Brazil,69.40649708976498,147.0,81.81168531309895
Doraemon,Canada,14.365646012278809,141.0,78.82726400776671
Doraemon,China,81.54771506397655,94.5,86.0871567039206
Peppa Pig,Egypt,4.673409563795239,28,10.298152460790092$
Tom and Jerry,Australia,7.060211602337619,36.0,1.900186346246647
Motu Patlu,Mexico,32.3607455465328,82,20.972211394908268
Motu Patlu,China,99.28952129588782,24,49.78355038531594
Paw Patrol,Mehico,47.81424628814842,353,24.56598021437795
Motu Patlu,USA,29.751117324772903,68,67.86435301715413
Mickey Mouse,Saudi Arabia,42.96999263048653,10,123.236876314136
Mickey Mouse,South Korea,44.78166570310725,67,65.03313589865485
Pokemon,France,7.7386805844958495,95,13.211364746208172
Motu Patlu,Australia,87.23932984211936,21,23.02074166805004
Paw Patrol,Egypt,86.7023944185894,83,93.34577690514914
Pokemon,Brazil,59.15783790660579,43,92.15085015646832
Pokemon,Japan,52.63554985921368,21,159.18029873042644
Motu Patlu,Mexico,19.992851240864297,78,40.680591071313515
Motu Patlu,Italy,62.3532140771594,54,68.14880462449852$
Tom and Jerry,USA,88.0056948518074,81.0,1.7334924399606035
Paw Patrol,South Africa,39.859721304829186,50,35.85444141095678
Doraemon,Italy,80.83566243272608,63.0,36.38391816659137
Motu Patlu,Nigeria,29.610610011919047,30,41.24705340938855
SpongeBob SquarePants,Japan,40.82092582731386,126.0,281.1731081421003
Doraemon,USA,22.33388351678609,60.0,22.04652541609381
Peppa Pig,Saudi Arabia,27.273597819086426,76,21.76474688869175
Doraemon,Mexico,98.78571220445589,9.0,50.32827069894791
SpongeBob SquarePants,Egypt,43.219639361716624,124.5,46.70024620182856
SpongeBob SquarePants,China,84.15316855237212,43.5,48.608762160972475
Motu Patlu,UAE,65.63060232159687,59,99.34955184158896
Tom and Jerry,Nigeria,80.59809054252487,117.0,25.22456431406423
SpongeBob SquarePants,UAE,41.99900019067797,106.5,255.24403974198162
Peppa Pig,Japan,52.96310627708058,16,50.564620426360925
SpongeBob SquarePants,Egypt,42.04084718812335,33.0,45.89027921377781
Doraemon,Canada,5.661401924425036,88.5,28.000539164388094
Paw Patrol,Russia,7.0601318978666505,58,32.07357914037986
Paw Patrol,Rusia,6.630891079263657,46,6.74973553586608
Mickey Mouse,Australia,44.32938725577661,7,287.9669924826739
Shinchan,UAE,73.8227748037992,74,92.91143395856149
Shinchan,India,91.54083758725969,81,12.723747951242748
Paw Patrol,Canada,51.13808860089899,60,61.13972227506261
Pokemon,South Korea,86.50312514997009,29,208.08355024076286
Tom and Jerry,Australia,63.21256163918084,67.5,90.60176105231582
Mr Bean,France,98.18555899642469,18,31.82496843729353
Shinchan,Italy,53.575415157139425,46,39.96085177432308
Pokemon,Russia,14.212363386244142,43,189.38622921185083
Peppa Pig,Kanada,85.62247784977626,7,22.574989213239707
Mr Bean,South Africa,16.016696096524562,90,44.47904235212967
Doraemon,Italy,66.18887953780575,51.0,30.70850438592249
Motu Patlu,,29.163695718876383,65,39.48884447285467
Motu Patlu,South Africa,92.90878073108148,13,34.33034071549523
Mickey Mouse,Germany,78.77356392384186,40,117.82137955440572
Pokemon,China,12.537493211041784,90,74.68511744897626
SpongeBob SquarePants,Saudi Arabia,70.70801766154918,114.0,126.43798770757121
Mickey Mouse,China,91.52706059851519,9,255.16179987766756
Peppa Pig,Australia,55.372673437526224,67,74.29657005964513
Motu Patlu,France,21.128875199938733,49,31.10049980353677
Mickey Mouse,Mexico,37.96100483699536,79,108.94114395464983
Peppa Pig,South Africa,88.0798647274883,43,3.6062550501291195
Doraemon,Italy,97.87697360536922,58.5,92.6106000963692
Paw Patrol,S Africa,6.610468218245302,40,74.154774374365
Tom and Jerry,Saudi Arabia,58.964542913362,19.5,69.13216334432099
Mickey Mouse,USA,50.20484555631749,97,145.68570939163618
Shinchan,Egypt,94.52885672464053,75,46.154652622598874
Motu Patlu,USA,83.78525749020248,59,65.99802431161952
Tom and Jerry,Mexico,5.42298345641753,90.0,97.70387338888764
Tom and Jerry,UK,40.371582216663406,27.0,26.3533609409339
Mickey Mouse,Nigeria,13.66300752600681,45,293.26256771661747
Doraemon,UAE,11.387178866687918,109.5,23.139089018193864
Mickey Mouse,Australia,25.416297715555913,57,101.97720009456131
Motu Patlu,India,43.00484316751268,27,73.23856786797748
Pokemon,Canada,63.69762392721068,84,71.9198426141946
Mickey Mouse,Italy,48.792528930329226,25,76.14761583569808
Shinchan,Spain,58.160491062677785,41,77.96801495738706
Mr Bean,South Korea,76.58723859234655,48,16.25550125296395
Peppa Pig,South Africa,86.34112897877492,58,74.74971966374176
Motu Patlu,South Korea,41.295878428811015,98,30.307474926003582
Paw Patrol,UK,94.63405422873278,55,52.01163628639347
Mr Bean,South Africa,77.32666880195357,40,42.93761648712534
Tom and Jerry,Australia,97.90457359364254,45.0,30.487171020483412
Tom and Jerry,Brazil,34.44726746577964,43.5,46.540939165135974
motu patlu,Nigeria,66.77695669966735,57,38.94350289659145
Doraemon,Canada,11.09375509087851,81.0,35.64053058431637
Peppa Pig,USA,22.642141008096782,39,91.84654568823032
Motu Patlu,USA,69.1355334708856,12,86.63254724429454
Paw Patrol,Germany,66.29167695171715,8,31.843501999672956
Paw Patrol,South Korea,54.42912429515406,14,60.61995177653427
Motu Patlu,Italy,15.593633798072592,45,43.12124331352827
Peppa Pig,Mexico,48.0552420756832,16,12.484606870446642
Doraemon,Russia,126.51697185804414,24.0,12.803878740366404
Pokemon,UAE,84.91331600403518,53,130.32487628381045
Pokemon,Mexico,28.626804924994154,24,87.33578992234638
SpongeBob SquarePants,South Korea,6.642930512517653,73.5,299.5070790274662
Doraemon,South Africa,70.75867091606905,121.5,28.315806355618264
Paw Patrol,Canada,10.596689277028338,94,43.83590337403381
Paw Patrol,Brazil,45.568473753379514,22,36.8009041481038
Doraemon,France,98.68286536515636,130.5,42.676951939265756
Shinchan,S. Korea,67.23158156271526,17,1170.7013669304606
Tom and Jerry,China,28.390850136556445,97.5,16.398921825549557
Doraemon,Egyp,11.582202634344263,27.0,93.66523758606013
Mr Bean,Russia,64.31285033420667,5,44.231384781282856
Paw Patrol,Russia,92.66342411968812,14,30.710091725962904
Motu Patlu,China,90.6390131232194,38,56.01134732804484
Doraemon,Egypt,38.5525883898236,102.0,56.365294349231306
Peppa Pig,UK,72.53853448100458,37,90.48209102984912
SpongeBob SquarePants,South Africa,30.60610569855029,111.0,58.412024796351986$
Peppa Pig,Spain,80.10026331485948,53,5.7986230214105685
SpongeBob SquarePants,Mehico,9.323342089685404,133.5,91.75575605452451
Paw Patrol,Mexico,61.28696191972458,39,77.61332817300415
Doraemon,Canada,17.410890171372785,7.5,28.116759701979415
Mr Bean,UK,45.8535889400457,79,39.033098937851186
Tom and Jerry,Australia,79.48282162691437,63.0,93.16082985700572
Paw Patrol,Indea,43.50833549522607,93,9.97394166007313
tom and jerry,Brazil,24.073792688802097,56,21.78168981529076
SpongeBob SquarePants,UK,50.011166963843756,728,31.28024177560994
SpongeBob SquarePants,South Africa,5.813482885157795,142.5,104.45270956900131
Motu Patlu,Spain,0.24573633603311995,84,1711.490546848554
Mr Bean,Russia,76.83795398136137,53,73.65777194131944
Motu Patlu,UAE,8.027945213079457,68,42.65129710315423
Mickey Mouse,Saudia Arabia,70.02932030558809,75,199.66771657043094
Shinchan,Unknown,33.5299635276753,30,13.187314699411065
Paw Patrol,Spain,8.378804537003049,24,20.063947708426195
Mr Bean,China,7.314957832678459,60,66.21185334779726
Pokemon,France,20.170543939953568,57,24.258766346188178
Shinchan,India,16.366746798403064,42,45.06652799780716
Tom and Jerry,Italy,80.77985041557788,76.5,32.08752119619308
Pokemon,Brazil,57.77563176153531,20,123.81841365073518$
Peppa Pig,Italy,67.21678231227145,21,87.70578824260213
Doraemon,Australia,86.64727444833743,117.0,44.27153687178325
Mr Bean,Egypt,85.46015299799647,-3,72.5809161227683
Motu Patlu,India,52.96997810449776,62,84.246715662901
Tom and Jerry,France,39.47075120228354,147.0,40.146990988522056
Paw Patrol,Japon,82.5441316899275,11,72.28410000289242
Motu Patlu,Australia,42.285960800286595,78,94.75266613966504
Pokemon,Australia,64.0114990451771,41,263.3823004219414
Motu Patlu,UK,62.16316325187026,16,93.12231715246847
Shinchan,Mexico,89.96302599504315,95,54.54844338372149
Doraemon,USA,6.3874381397448055,105.0,69.02325427639566
Paw Patrol,Russia,19.708499343740026,6,40.92827244189115
Pokemon,U A E,79.03098233930557,56,159.5532368726485
Shinchan,Mexico,97.77659954309101,77,82.83357250190411
Mr Bean,USA,33.283945895468115,31,26.302758144566184
Tom and Jerry,Canada,59.32670069520453,37.5,39.4017354072466
SpongeBob SquarePants,Italy,42.53224091809763,123.0,4.277238488136306
Mr Bean,Brazil,59.25269690169067,33,7.8936047342357245
Paw Patrol,UK,141.0910374025384,5,56.86598767684334
Mr Bean,Brazil,46.914270859867734,19,76.23558853287254
Paw Patrol,UAE,8.294418563266737,23,28.587148263606544
Doraemon,Russia,61.90435650513966,144.0,93.53288194470586
Peppa Pig,Mexico,4.069192414921263,92,85.61474614008026
SpongeBob SquarePants,Germany,37.98618665497807,45.0,188.370470542359
Motu Patlu,India,28.45139166581686,58,12.287748382411282
SpongeBob SquarePants ,China,3.269670258872437,76,21.684555905111427
Paw Patrol,Italy,20.70159938794123,16,11.67189846996303
Mr Bean,South Korea,28.3631173363169,24,21.559174746798757
Mickey Mouse,Nigeria,33.30725972642722,80,-296.5848797039647
tom and jerry,Germeny,1.7468022701364272,8,34.45412251130143
Mr Bean,Australia,42.080858234327835,32,71.56406756118005
Doraemon,Nigeria,6.596649850192926,28.5,81.14468453907018
Mr Bean,Japan,60.01366731226309,92,74.21991362259834
Mickey Mouse,Mexico,2.4732541381157436,15,43.72030023701933
Peppa Pig,France,87.18149389884069,33,82.99266708234885
Mr Bean,India,92.98685804218276,84,97.89446636148772
Mickey Mouse,South Korea,2.8781628291816297,56,129.86081708404458
Tom and Jerry,Australia,54.47469467369065,135.0,9.690377527045172
Mickey Mouse,South Korea,83.08025202984352,77,60.83072131068438
Tom and Jerry,UAE,,63.0,24.941911772146266
Pokemon,Italy,38.01819257168905,29,112.69918079673363
Motu Patlu,Mexico,18.84710011754719,22,94.95150009121187
Pokemon,Germany,87.30374623200915,568,83.12160394733141
Pokemon,USA,77.39414285219898,7,220.13266145829104
Doraemon,India,34.46295496019338,37.5,19.714226159448597
Tom and Jerry,S Africa,-15.028094620075592,81.0,42.92397910170547
Motu Patlu,Italy,9.202169482975908,40,94.65767105423797
Pokemon,Egypt,36.188701276437364,52,101.10098790520738
Paw Patrol,Nigeria,26.76679753264525,42,85.75881341573185
Tom and Jerry,Australia,29.971354840386798,36.0,66.63654721773415
Peppa Pig,South Korea,21.844306332533957,37,87.25548518869488
Doraemon,Germany,99.45261085087877,40.5,40.68841056439748
Tom and Jerry,Australia,44.683658500966814,100.5,84.609097810379
Doraemon,Japan,99.28067725238509,13.5,69.22363824414455
Paw Patrol,Canada,46.39952152715999,92,68.77008601294082
SpongeBob SquarePants,UK,35.259283763248064,39.0,57.84122129396367
Mickey Mouse,Spain,36.347737532787164,29,204.03843095137853
Mickey Mouse,Japan,7.839247194406729,43,109.17130310730151
Mickey Mouse,UK,44.22618541879936,22,201.3368225193454
Tom and Jerry,UK,51.369546545698164,105.0,65.84526967082522
Peppa Pig,South Korea,23.487137200643982,48,44.146833171907296
Peppa Pig,China,41.87730062061041,17,95.27455807699496
Paw Patrol,Nigeeria,65.75706920903349,12,61.172864390724186
Paw Patrol,UK,36.18118894629825,53,61.0314744737279
Motu Patlu,Japan,64.6896751963754,83,91.61979934393611
Peppa Pig,UK,68.33199380676938,91,60.890707630844396
Pokemon,UK,61.438369813100415,98,70.89064000970711
Peppa Pig,Russia,77.80140450898288,8,56.92312466256791
Peppa Pig,Japan,25.429553742828993,6,18.58058070079953
Paw Patrol,Australia,34.62201124466788,81,40.5767404720658
Doraemon,Australia,45.92382287935911,127.5,71.38735448298257
Shinchan,China,87.13475447173606,36,38.154398128021775
Paw Patrol,Canada,74.02320667876813,14,67.5397192335637
Doraemon,Japan,99.03571549470202,-1,70.93665313958672
SpongeBob SquarePants,UK,91.33247361245377,90.0,169.50669734522404
Peppa Pig,,88.21524588844233,15,80.05620581370319
Tom and Jerry,Mexico,45.35195263310231,52.5,73.70179338567836
Tom and Jerry,Spain,40.17250073322087,91.5,94.05560733005912
Paw Patrol,USA,68.73905782049651,41,96.18006368589332
Mickey Mouse,Germany,80.55360127767831,17,54.712389372171515
Peppa Pig,South Korea,26.193187742827682,37,38.333659964249534
Doraemon,,68.29114154230906,51.0,23.47430441021494
Tom and Jerry,UAE,48.25542564320726,70.5,28.735795292086735
Tom and Jerry,Russia,28.076581269364233,43.5,54.1108822621931
Doraemon,Russia,83.65111777721263,55.5,48.229366761033326
Tom and Jerry,South Africa,85.3667306968711,87.0,74.03916723577053
Doraemon,Italy,99.31534261102574,25.5,46.638837263926206
Mickey Mouse,UAE,56.05537109607203,78,65.74396842040157
Doraemon,Brazil,20.718148829789406,102.0,99.11970714391329
Mr Bean,South Korea,24.207691905559404,72,58.261173781949765
Mr Bean,Spain,77.65249187715968,48,90.47673137337641
Shinchan,Australia,91.07760512989509,48,81.06347567558718
Shinchan,France,89.80302973054658,18,99.1543132442051
Mickey Mouse,Spain,72.33278883439328,45,96.24352769341098
Pokemon,Italy,65.06121798391884,89,264.93299742127357
Doraemon,UAE,46.09022549052175,43.5,94.62509690436
Mr Bean,Australia,47.821905234761964,66,70.95463009983071
Tom and Jerry,France,87.9559045969789,51.0,7.071760101375539
Motu Patlu,Egypt,29.018927565556375,75,27.804364549926163
SpongeBob SquarePants  ,Japan,42.57966850502044,48,28.12247905729989
Mr Bean,Japan,31.991899245266666,22,33.154005766076665
Tom and Jerry,,61.65028979418262,117.0,18.367410685777894
Mickey Mouse,South Korea,56.98474000913956,73,171.89829787808924
Mr Bean,U A E,30.554375146937783,85,30.11155489994481
Mickey Mouse,Nigeria,23.81299827795793,52,287.24866987064894
Paw Patrol,Germany,56.20199976607788,84,55.89402194803338
Doraemon,Egypt,80.696065441864,123.0,98.56484813388558
Peppa Pig,Italy,83.9506863518708,47,46.33277526002734
Peppa Pig,Nigeria,27.47716902640096,98,40.79455021790592
Peppa Pig,South Korea,85.33525381619988,60,9.415349601072467
Mr Bean,Russia,82.92692777402443,98,65.609304536372
Shinchan,France,18.070198747821287,31,37.425799455187686
Motu Patlu,Italy,70.74094979212742,34,31.77580024682397
Paw Patrol,Egypt,80.15372935362353,9,33.713402163341684
Pokemon,Mexico,99.27163629948014,57,77.06234273790295
Paw Patrol,Australia,1.8945334256368906,7,85.16523451841319
Peppa Pig,Germeny,36.88734780805538,95,35.67753615896333
Mickey Mouse,South Korea,28.12589124685886,38,234.92225654074227
